1754143200000000,0.62800000,0.63000000,0.61400000,0.61700000,1426254.00000000,1754146799999999,884578.21430000,4654,590757.00000000,366447.34680000,0
1754146800000000,0.61800000,0.62600000,0.61400000,0.61700000,1047709.00000000,1754150399999999,648503.97330000,4349,502289.00000000,311018.76380000,0
1754150400000000,0.61600000,0.62300000,0.61100000,0.62100000,1196797.50000000,1754153999999999,738518.33660000,5144,449081.40000000,277454.89380000,0
1754154000000000,0.62200000,0.62600000,0.60900000,0.61100000,1182260.10000000,1754157599999999,729859.90610000,4429,490702.30000000,303411.62400000,0
1754157600000000,0.61100000,0.61600000,0.60200000,0.60600000,1592534.70000000,1754161199999999,969132.30730000,7727,701397.00000000,427077.71100000,0
1754161200000000,0.60700000,0.61800000,0.60400000,0.61100000,729384.20000000,1754164799999999,446033.79290000,4285,348605.80000000,213174.79110000,0
1754164800000000,0.61100000,0.61800000,0.61100000,0.61800000,841558.80000000,1754168399999999,516773.30540000,3487,373543.20000000,229529.80000000,0
1754168400000000,0.61700000,0.62000000,0.61200000,0.61500000,425568.40000000,1754171999999999,262372.52580000,1915,226608.90000000,139803.42290000,0
1754172000000000,0.61600000,0.62500000,0.61100000,0.61900000,948110.90000000,1754175599999999,586094.75580000,2746,664461.30000000,411290.53060000,0
1754175600000000,0.61900000,0.61900000,0.60900000,0.61600000,481066.50000000,1754179199999999,295591.43120000,2788,209738.90000000,128834.64700000,0
1754179200000000,0.61600000,0.62100000,0.60700000,0.62000000,750399.90000000,1754182799999999,461155.19740000,4545,357318.00000000,219691.17800000,0
1754182800000000,0.62100000,0.62200000,0.61600000,0.62000000,633196.30000000,1754186399999999,392164.44130000,2758,269080.50000000,166798.45770000,0
1754186400000000,0.62100000,0.62600000,0.62100000,0.62600000,649550.10000000,1754189999999999,405291.10990000,1322,447479.90000000,279375.90090000,0
1754190000000000,0.62500000,0.62700000,0.62300000,0.62700000,195724.90000000,1754193599999999,122322.45930000,812,109418.90000000,68420.44330000,0
1754193600000000,0.62600000,0.62700000,0.61900000,0.62400000,882685.90000000,1754197199999999,549902.25510000,1417,235654.00000000,147080.26790000,0
1754197200000000,0.62400000,0.62600000,0.62200000,0.62400000,272803.80000000,1754200799999999,170286.38990000,910,150666.70000000,94091.63950000,0
1754200800000000,0.62300000,0.62400000,0.62200000,0.62300000,198867.30000000,1754204399999999,123890.13570000,707,97933.50000000,61040.84910000,0
1754204400000000,0.62400000,0.62500000,0.62200000,0.62300000,317485.40000000,1754207999999999,198112.38530000,771,163542.00000000,102127.10870000,0
1754208000000000,0.62300000,0.62600000,0.62200000,0.62500000,614193.70000000,1754211599999999,383413.93860000,1036,446953.50000000,279031.87630000,0
1754211600000000,0.62500000,0.62800000,0.62400000,0.62700000,391803.20000000,1754215199999999,245311.92260000,839,277047.30000000,173518.83610000,0
1754215200000000,0.62700000,0.63300000,0.62700000,0.63200000,371133.30000000,1754218799999999,234101.74530000,1186,249224.90000000,157258.76630000,0
1754218800000000,0.63200000,0.63600000,0.63000000,0.63200000,655966.40000000,1754222399999999,415225.78090000,1840,267288.80000000,169248.33270000,0
1754222400000000,0.63200000,0.63400000,0.62900000,0.63300000,425637.20000000,1754225999999999,268662.79410000,1334,250709.80000000,158331.76720000,0
1754226000000000,0.63300000,0.63500000,0.62800000,0.63000000,621640.70000000,1754229599999999,392185.09160000,2053,336487.90000000,212350.75050000,0
1754229600000000,0.63000000,0.63200000,0.62600000,0.63000000,572200.40000000,1754233199999999,359589.74780000,2490,320471.80000000,201461.93620000,0
1754233200000000,0.63100000,0.63400000,0.62800000,0.63200000,558165.30000000,1754236799999999,352347.40840000,2595,337876.40000000,213304.66970000,0
1754236800000000,0.63200000,0.63400000,0.62900000,0.63300000,416032.00000000,1754240399999999,262793.87960000,1343,234435.00000000,148157.00530000,0
1754240400000000,0.63400000,0.63600000,0.63000000,0.63200000,424420.20000000,1754243999999999,268290.77440000,1399,167791.90000000,106101.79320000,0
1754244000000000,0.63300000,0.63500000,0.63000000,0.63500000,374782.80000000,1754247599999999,237203.63320000,1240,215203.20000000,136216.99330000,0
1754247600000000,0.63500000,0.63800000,0.63300000,0.63500000,499756.20000000,1754251199999999,317389.69650000,1375,269509.70000000,171206.29200000,0
1754251200000000,0.63400000,0.63700000,0.63100000,0.63600000,377089.30000000,1754254799999999,239229.19450000,1309,212759.50000000,135042.20720000,0
1754254800000000,0.63600000,0.63900000,0.63500000,0.63800000,477822.40000000,1754258399999999,304369.46760000,1637,296826.20000000,189155.27060000,0
1754258400000000,0.63800000,0.63900000,0.63200000,0.63500000,285691.20000000,1754261999999999,181394.06780000,1124,131279.00000000,83425.07300000,0
1754262000000000,0.63400000,0.63900000,0.63300000,0.63600000,535328.50000000,1754265599999999,340348.66380000,2401,277362.60000000,176401.68840000,0
1754265600000000,0.63600000,0.64700000,0.63500000,0.64700000,962194.80000000,1754269199999999,616797.55690000,3914,641130.10000000,411368.17250000,0
1754269200000000,0.64700000,0.64900000,0.64100000,0.64300000,1060816.10000000,1754272799999999,683636.73500000,3186,636314.80000000,410162.78720000,0
1754272800000000,0.64200000,0.64800000,0.63900000,0.64800000,487062.40000000,1754276399999999,313207.69320000,2190,258058.20000000,166029.85170000,0
1754276400000000,0.64800000,0.64900000,0.64300000,0.64500000,461900.20000000,1754279999999999,298271.24730000,1072,273487.80000000,176662.45490000,0
1754280000000000,0.64500000,0.65000000,0.64400000,0.64500000,742960.40000000,1754283599999999,480555.59510000,2282,416438.40000000,269447.70560000,0
1754283600000000,0.64500000,0.65000000,0.64200000,0.65000000,687304.80000000,1754287199999999,443338.87640000,2244,424687.40000000,274049.74710000,0
1754287200000000,0.64900000,0.65200000,0.64500000,0.65200000,702231.60000000,1754290799999999,455536.25720000,2897,375095.30000000,243327.83870000,0
1754290800000000,0.65100000,0.65300000,0.64800000,0.65000000,678015.80000000,1754294399999999,440800.71290000,1483,322608.30000000,209769.74320000,0
1754294400000000,0.65000000,0.65300000,0.64600000,0.64700000,1013089.70000000,1754297999999999,658286.01550000,2258,446369.60000000,290228.43190000,0
1754298000000000,0.64800000,0.64900000,0.64400000,0.64400000,774206.10000000,1754301599999999,500934.81420000,1997,345491.10000000,223754.82290000,0
1754301600000000,0.64400000,0.64600000,0.64200000,0.64200000,538369.70000000,1754305199999999,346337.56150000,1495,233327.00000000,150155.83180000,0
1754305200000000,0.64200000,0.64300000,0.63800000,0.64000000,615924.50000000,1754308799999999,394578.51020000,1917,189273.90000000,121290.09640000,0
1754308800000000,0.64000000,0.64700000,0.64000000,0.64600000,558880.90000000,1754312399999999,359587.36400000,1469,342929.70000000,220696.51280000,0
1754312400000000,0.64600000,0.65400000,0.64200000,0.65300000,1278454.40000000,1754315999999999,829282.44920000,3724,606053.80000000,393366.52170000,0
1754316000000000,0.65300000,0.65900000,0.65100000,0.65200000,1241129.20000000,1754319599999999,813700.49520000,3346,670120.50000000,439523.65160000,0
1754319600000000,0.65100000,0.65700000,0.65000000,0.65400000,765301.10000000,1754323199999999,500128.49430000,2696,444175.30000000,290390.04010000,0
1754323200000000,0.65500000,0.66200000,0.65300000,0.66100000,976368.30000000,1754326799999999,641682.81070000,3780,683135.80000000,449067.29150000,0
1754326800000000,0.66100000,0.66700000,0.65800000,0.66000000,1061554.50000000,1754330399999999,703417.17940000,3034,507386.30000000,336295.16890000,0
1754330400000000,0.66100000,0.66200000,0.65700000,0.66000000,375040.50000000,1754333999999999,247314.61650000,1318,160384.30000000,105826.81410000,0
1754334000000000,0.65900000,0.66000000,0.65500000,0.65700000,301911.40000000,1754337599999999,198428.35530000,1360,139294.40000000,91604.91070000,0
1754337600000000,0.65600000,0.66300000,0.65600000,0.66200000,258570.40000000,1754341199999999,170425.90750000,1396,139591.60000000,92116.29640000,0
1754341200000000,0.66100000,0.66700000,0.66000000,0.66500000,301723.20000000,1754344799999999,200327.88520000,1384,155262.50000000,103105.99020000,0
1754344800000000,0.66500000,0.66900000,0.66500000,0.66800000,349973.80000000,1754348399999999,233590.33520000,1855,156893.30000000,104730.34260000,0
1754348400000000,0.66800000,0.67000000,0.66600000,0.66700000,671552.50000000,1754351999999999,448523.64120000,1312,461434.90000000,308305.30160000,0
1754352000000000,0.66700000,0.66800000,0.66200000,0.66300000,380226.40000000,1754355599999999,252783.91100000,1383,96685.00000000,64271.33920000,0
1754355600000000,0.66200000,0.66500000,0.66000000,0.66000000,279658.00000000,1754359199999999,185267.67890000,1081,133947.20000000,88777.10620000,0
1754359200000000,0.66000000,0.66500000,0.65900000,0.66300000,545585.40000000,1754362799999999,360865.14120000,1230,200362.70000000,132719.68600000,0
1754362800000000,0.66300000,0.66400000,0.65500000,0.65700000,978480.20000000,1754366399999999,643720.99590000,2005,504633.60000000,331756.60470000,0
1754366400000000,0.65700000,0.65900000,0.65200000,0.65400000,561393.60000000,1754369999999999,367930.62470000,1521,255059.90000000,167308.73640000,0
1754370000000000,0.65500000,0.65800000,0.65000000,0.65500000,405431.90000000,1754373599999999,265038.97190000,1510,140534.40000000,91933.92260000,0
1754373600000000,0.65400000,0.65600000,0.64700000,0.64900000,436018.40000000,1754377199999999,283815.03110000,1538,166014.40000000,107995.45750000,0
1754377200000000,0.64900000,0.65100000,0.64200000,0.64300000,1123208.80000000,1754380799999999,725711.37120000,4090,571283.10000000,369339.92390000,0
1754380800000000,0.64300000,0.65100000,0.64100000,0.65000000,767067.50000000,1754384399999999,494966.73170000,1906,348189.70000000,224699.24560000,0
1754384400000000,0.65100000,0.65900000,0.65000000,0.65700000,755855.90000000,1754387999999999,495263.20950000,1755,270832.30000000,177397.15190000,0
1754388000000000,0.65700000,0.66300000,0.65400000,0.66100000,757507.70000000,1754391599999999,498714.87780000,2150,350695.00000000,231355.93020000,0
1754391600000000,0.66200000,0.66500000,0.66000000,0.66300000,698410.90000000,1754395199999999,462770.67140000,1632,371079.10000000,245946.45570000,0
1754395200000000,0.66400000,0.66700000,0.65400000,0.65900000,1635230.40000000,1754398799999999,1081026.97100000,4632,750418.00000000,496365.86950000,0
1754398800000000,0.65800000,0.66300000,0.65600000,0.66100000,830767.10000000,1754402399999999,547710.78190000,2917,401390.10000000,264680.48050000,0
1754402400000000,0.66100000,0.66200000,0.64400000,0.64600000,1918527.30000000,1754405999999999,1244011.30010000,8156,789588.30000000,511845.02790000,0
1754406000000000,0.64500000,0.65000000,0.63400000,0.63900000,2039634.20000000,1754409599999999,1304409.47950000,6074,742262.10000000,475455.37360000,0
1754409600000000,0.63800000,0.64700000,0.63800000,0.64200000,1022723.50000000,1754413199999999,657118.56870000,3665,349567.70000000,224636.99350000,0
1754413200000000,0.64300000,0.64800000,0.64000000,0.64600000,788509.10000000,1754416799999999,507900.48640000,3432,310788.10000000,200215.55500000,0
1754416800000000,0.64700000,0.64700000,0.64000000,0.64400000,890029.30000000,1754420399999999,572683.28430000,5138,316980.30000000,203937.67530000,0
1754420400000000,0.64400000,0.64600000,0.64000000,0.64200000,763537.60000000,1754423999999999,491037.99140000,4155,299399.10000000,192523.99940000,0
1754424000000000,0.64200000,0.64700000,0.64000000,0.64200000,268328.10000000,1754427599999999,172739.80950000,1648,137017.30000000,88224.68210000,0
1754427600000000,0.64100000,0.64400000,0.63400000,0.63600000,300637.80000000,1754431199999999,192116.21370000,1331,122060.20000000,78000.18680000,0
1754431200000000,0.63500000,0.64000000,0.62900000,0.64000000,496226.40000000,1754434799999999,314897.47220000,2460,237397.70000000,150691.46490000,0
1754434800000000,0.64000000,0.64800000,0.63900000,0.64600000,556507.10000000,1754438399999999,358656.74050000,1763,276222.80000000,177879.83480000,0
1754438400000000,0.64700000,0.64700000,0.63800000,0.63800000,687310.80000000,1754441999999999,441831.39060000,2631,197308.00000000,126766.30520000,0
1754442000000000,0.63800000,0.64100000,0.63600000,0.63900000,1211227.90000000,1754445599999999,773399.67990000,4623,525529.20000000,335701.80550000,0
1754445600000000,0.63900000,0.64200000,0.63500000,0.63700000,465164.80000000,1754449199999999,297197.42420000,2118,176491.00000000,112788.24520000,0
1754449200000000,0.63800000,0.63800000,0.63000000,0.63400000,333044.00000000,1754452799999999,210859.68440000,1355,159622.20000000,101089.56650000,0
1754452800000000,0.63400000,0.63400000,0.63000000,0.63200000,332181.90000000,1754456399999999,209786.89480000,1509,176837.40000000,111691.95530000,0
1754456400000000,0.63200000,0.65000000,0.63000000,0.64400000,1155301.20000000,1754459999999999,743637.13410000,3932,597560.00000000,384768.60390000,0
1754460000000000,0.64500000,0.64900000,0.63900000,0.64700000,495558.50000000,1754463599999999,318914.69760000,1489,218776.40000000,140795.96120000,0
1754463600000000,0.64800000,0.65600000,0.64600000,0.65300000,901862.80000000,1754467199999999,588038.75180000,2330,510390.30000000,332926.91440000,0
1754467200000000,0.65300000,0.65300000,0.64200000,0.64500000,760268.40000000,1754470799999999,492768.06900000,1967,449078.20000000,291162.81590000,0
1754470800000000,0.64500000,0.65100000,0.64300000,0.64500000,608045.00000000,1754474399999999,392796.45340000,1706,292300.50000000,188812.24800000,0
1754474400000000,0.64600000,0.64700000,0.64100000,0.64300000,742976.60000000,1754477999999999,478008.80330000,1763,317302.60000000,204116.74400000,0
1754478000000000,0.64300000,0.64600000,0.64000000,0.64000000,623961.10000000,1754481599999999,400822.04460000,1411,207183.90000000,133286.03070000,0
1754481600000000,0.64100000,0.64200000,0.63200000,0.63400000,977230.40000000,1754485199999999,622139.49700000,3472,325925.80000000,207507.12030000,0
1754485200000000,0.63400000,0.64000000,0.63200000,0.63700000,960895.50000000,1754488799999999,611000.63400000,3487,530782.10000000,337601.89070000,0
1754488800000000,0.63700000,0.64900000,0.63300000,0.64900000,932813.10000000,1754492399999999,597308.91750000,4553,529138.90000000,339209.72070000,0
1754492400000000,0.64900000,0.65500000,0.64400000,0.65300000,1092278.80000000,1754495999999999,708644.95100000,3817,579796.80000000,376407.40310000,0
1754496000000000,0.65300000,0.65500000,0.64400000,0.64600000,1012744.30000000,1754499599999999,657524.66080000,2901,496281.30000000,322441.87240000,0
1754499600000000,0.64600000,0.65200000,0.64400000,0.65100000,313767.60000000,1754503199999999,203173.21730000,1450,173546.60000000,112415.27460000,0
1754503200000000,0.65200000,0.65700000,0.65000000,0.65100000,472915.80000000,1754506799999999,309333.62750000,1971,256808.20000000,168052.59630000,0
1754506800000000,0.65100000,0.65300000,0.64900000,0.65100000,214885.90000000,1754510399999999,139760.34510000,923,107336.20000000,69838.02920000,0
1754510400000000,0.65200000,0.65200000,0.64700000,0.65000000,177762.30000000,1754513999999999,115515.41970000,884,77036.90000000,50083.72950000,0
1754514000000000,0.65000000,0.65300000,0.64600000,0.65000000,332069.10000000,1754517599999999,215749.71380000,1286,139310.50000000,90555.18840000,0
1754517600000000,0.65000000,0.65200000,0.64900000,0.65000000,210568.40000000,1754521199999999,136907.80990000,912,84174.40000000,54746.51300000,0
1754521200000000,0.65100000,0.65100000,0.64700000,0.65000000,278756.10000000,1754524799999999,180859.36160000,798,108209.90000000,70262.90240000,0
1754524800000000,0.65000000,0.65400000,0.64700000,0.65200000,380348.20000000,1754528399999999,247561.81190000,1070,151806.30000000,98879.37800000,0
1754528400000000,0.65200000,0.65700000,0.65000000,0.65200000,675229.40000000,1754531999999999,441271.51550000,2133,301068.20000000,196706.67010000,0
1754532000000000,0.65100000,0.65300000,0.64800000,0.64900000,292927.10000000,1754535599999999,190506.98850000,1282,109642.50000000,71331.36610000,0
1754535600000000,0.64900000,0.65000000,0.64600000,0.64700000,243854.00000000,1754539199999999,158035.52240000,659,101518.90000000,65820.05900000,0
1754539200000000,0.64700000,0.65300000,0.64600000,0.64900000,237422.40000000,1754542799999999,154138.17120000,702,126559.00000000,82104.91000000,0
1754542800000000,0.65000000,0.65400000,0.64800000,0.65400000,359597.60000000,1754546399999999,233831.64130000,1025,174230.90000000,113342.48920000,0
1754546400000000,0.65400000,0.65900000,0.65300000,0.65800000,718973.60000000,1754549999999999,471353.01930000,2139,371819.90000000,243913.02360000,0
1754550000000000,0.65800000,0.66000000,0.65500000,0.65600000,502494.10000000,1754553599999999,330471.93390000,1215,233986.70000000,153906.96210000,0
1754553600000000,0.65600000,0.65900000,0.65300000,0.65400000,490217.00000000,1754557199999999,322096.89480000,1634,326133.50000000,214370.77320000,0
1754557200000000,0.65400000,0.65500000,0.65100000,0.65200000,396648.40000000,1754560799999999,258966.58300000,1130,205730.30000000,134373.58940000,0
1754560800000000,0.65200000,0.67000000,0.65100000,0.67000000,1457213.00000000,1754564399999999,966393.43130000,4078,874490.00000000,580330.80110000,0
1754564400000000,0.67000000,0.67900000,0.66900000,0.67800000,1735063.10000000,1754567999999999,1169916.51730000,4056,800205.90000000,539961.64530000,0
1754568000000000,0.67900000,0.68400000,0.66700000,0.68000000,4078072.90000000,1754571599999999,2762524.53530000,6665,2168549.30000000,1470958.85260000,0
1754571600000000,0.68000000,0.68800000,0.67800000,0.68300000,1691501.10000000,1754575199999999,1155383.63060000,4116,846221.40000000,577919.78550000,0
1754575200000000,0.68400000,0.68500000,0.67700000,0.68100000,1396178.60000000,1754578799999999,950527.06870000,3161,517779.30000000,352532.27900000,0
1754578800000000,0.68100000,0.68300000,0.67500000,0.68200000,726449.00000000,1754582399999999,493948.45210000,2074,427111.80000000,290392.63690000,0
1754582400000000,0.68100000,0.68500000,0.67100000,0.68100000,1566171.50000000,1754585999999999,1065539.70400000,4002,584071.90000000,397399.52660000,0
1754586000000000,0.68100000,0.68800000,0.68100000,0.68600000,1368019.40000000,1754589599999999,936545.92920000,3187,741799.10000000,507935.23490000,0
1754589600000000,0.68600000,0.68600000,0.67900000,0.68100000,1312957.20000000,1754593199999999,895763.50260000,4273,742465.70000000,506697.23220000,0
1754593200000000,0.68200000,0.68900000,0.67900000,0.68800000,1229847.10000000,1754596799999999,840094.93860000,4154,829268.00000000,566378.84300000,0
1754596800000000,0.68800000,0.69000000,0.68500000,0.68700000,1666491.50000000,1754600399999999,1145179.18950000,4722,945770.40000000,650009.69900000,0
1754600400000000,0.68700000,0.69100000,0.68400000,0.68600000,1549384.90000000,1754603999999999,1065526.62290000,3747,793868.30000000,545924.75090000,0
1754604000000000,0.68600000,0.69100000,0.68400000,0.69000000,1095260.00000000,1754607599999999,752218.75150000,3483,683252.40000000,469348.77130000,0
1754607600000000,0.69000000,0.69000000,0.68400000,0.68800000,872730.90000000,1754611199999999,600442.63420000,1410,419286.00000000,288318.15160000,0
1754611200000000,0.68800000,0.69500000,0.68200000,0.68600000,2355773.00000000,1754614799999999,1618997.91070000,7737,1400402.20000000,962216.55870000,0
1754614800000000,0.68600000,0.68800000,0.68000000,0.68600000,1736488.70000000,1754618399999999,1188415.08270000,7286,944055.90000000,646036.81500000,0
1754618400000000,0.68600000,0.69000000,0.68300000,0.68700000,374958.10000000,1754621999999999,257324.37990000,1441,218891.60000000,150212.66820000,0
1754622000000000,0.68800000,0.69500000,0.68600000,0.69100000,554991.90000000,1754625599999999,383395.88140000,1986,274319.40000000,189504.61080000,0
1754625600000000,0.69100000,0.69200000,0.68800000,0.68900000,388791.10000000,1754629199999999,268059.85330000,1351,160198.50000000,110487.05210000,0
1754629200000000,0.68800000,0.68900000,0.68400000,0.68500000,377012.10000000,1754632799999999,258581.48870000,1213,176069.40000000,120825.29010000,0
1754632800000000,0.68500000,0.69100000,0.68300000,0.69100000,469417.50000000,1754636399999999,322580.96830000,1782,269596.30000000,185362.49460000,0
1754636400000000,0.69000000,0.69500000,0.68600000,0.69300000,572992.20000000,1754639999999999,396084.05480000,1896,291827.70000000,201812.53740000,0
1754640000000000,0.69300000,0.69800000,0.68600000,0.68900000,1547703.60000000,1754643599999999,1071792.81370000,4584,873273.40000000,604812.07470000,0
1754643600000000,0.68900000,0.69400000,0.68700000,0.69400000,439726.60000000,1754647199999999,303199.97580000,1699,226272.00000000,156120.01990000,0
1754647200000000,0.69300000,0.69500000,0.68800000,0.69100000,404384.70000000,1754650799999999,279746.75630000,1593,183675.30000000,127105.89040000,0
1754650800000000,0.69100000,0.69500000,0.69100000,0.69500000,585012.80000000,1754654399999999,405552.39570000,1451,387451.40000000,268718.48510000,0
1754654400000000,0.69500000,0.69500000,0.68700000,0.68700000,511883.00000000,1754657999999999,353284.25650000,2114,234000.10000000,161574.23830000,0
1754658000000000,0.68700000,0.70100000,0.68700000,0.70000000,2049097.30000000,1754661599999999,1428173.56350000,3783,1079721.00000000,753259.25980000,0
1754661600000000,0.70100000,0.70400000,0.68900000,0.69300000,1610066.90000000,1754665199999999,1120676.62540000,5357,656234.60000000,457468.56660000,0
1754665200000000,0.69400000,0.69500000,0.68200000,0.68800000,1199994.80000000,1754668799999999,825533.45700000,3806,429224.80000000,295413.47710000,0
1754668800000000,0.68700000,0.69100000,0.68400000,0.69000000,495880.60000000,1754672399999999,341038.31690000,1954,210699.10000000,145020.51790000,0
1754672400000000,0.69100000,0.70400000,0.69100000,0.70300000,688683.40000000,1754675999999999,480216.90710000,2978,388370.50000000,270891.90720000,0
1754676000000000,0.70400000,0.71000000,0.70000000,0.70300000,999301.00000000,1754679599999999,704492.71420000,3532,555745.80000000,392094.18980000,0
1754679600000000,0.70400000,0.70500000,0.69900000,0.70500000,903177.40000000,1754683199999999,634191.35030000,2375,510838.10000000,358885.60270000,0
1754683200000000,0.70500000,0.70500000,0.69900000,0.70300000,635947.10000000,1754686799999999,446594.05370000,1639,212695.10000000,149499.22580000,0
1754686800000000,0.70400000,0.70600000,0.70100000,0.70500000,196151.70000000,1754690399999999,138096.30240000,936,115254.10000000,81186.33730000,0
1754690400000000,0.70500000,0.70600000,0.70300000,0.70400000,263710.10000000,1754693999999999,185732.89660000,1142,162768.30000000,114665.18170000,0
1754694000000000,0.70400000,0.70600000,0.70200000,0.70400000,250825.20000000,1754697599999999,176652.29610000,787,118872.90000000,83741.27020000,0
1754697600000000,0.70500000,0.70600000,0.70400000,0.70400000,358310.60000000,1754701199999999,252588.59070000,1563,244860.30000000,172653.79240000,0
1754701200000000,0.70400000,0.70800000,0.70200000,0.70600000,577288.80000000,1754704799999999,406785.56050000,1647,371414.00000000,261748.44280000,0
1754704800000000,0.70600000,0.70800000,0.70400000,0.70500000,364539.20000000,1754708399999999,257343.63430000,1102,245538.20000000,173376.49030000,0
